uuid,ml,ap,dv
576216da-4ef7-488f-b57b-937149b20655,4208,5724,4675
,,,
cce69880-3a8b-442b-8875-45bd9a46daa9,4197,5719,4616
,,,
626732ae-dfff-4993-89ae-4c60a57fd876,4190,5712,4557
,,,
82ee0fe5-4578-47c3-84c6-3d504bafcfe1,4190,5712,4557
,,,
132f64ee-8dd3-4b53-8644-aeac7365841d,4178,5700,4458
,,,
1a805077-3b61-48ab-911e-1052c7c06ac8,4169,5699,4419
,,,
6ea1faf7-5a65-4b21-ae32-41c6cab752b7,4159,5699,4381
,,,
d4d20054-bc48-4e2c-a831-b8045e453bcc,4134,5699,4284
,,,
bfec6125-b5a9-4672-9f04-87c9b37d1766,4130,5699,4264
,,,
d4483429-1e8d-492f-ad88-a0af1df172c0,4119,5699,4226
,,,
85adc304-1ae8-4e42-ac7d-d1c72b5ee71f,4097,5699,4149
,,,
72006838-ad01-480e-9991-c1ea260c162c,4092,5699,4129
,,,
d8ce9230-857b-410a-9067-bee84b48700b,4087,5699,4110
,,,
1ccaddf0-3bd6-4bdd-aec6-9e7ce6dd59a4,4087,5699,4110
,,,
c64fc2be-0263-434d-bf5a-07e03192cdd3,4087,5699,4110
,,,
2ab1e10c-2972-42de-9652-a630c15ed06a,4087,5699,4110
,,,
29ed16b9-dc62-46cf-9902-dfcc0c33e7bf,4081,5699,4091
,,,
3b37aea8-8975-407d-92f0-a0553bf9e649,4073,5699,4052
,,,
307512f1-5449-4b1b-9670-81a0df2f6ae4,4065,5699,3992
,,,
a8f5d173-9813-4716-bd3e-09ec1ca00fea,4062,5699,3973
,,,
39a2977e-0e69-4f13-b9d6-f8b3d654f2e3,4051,5698,3893
,,,
c501777d-51e4-4837-9dc4-b35a04ffa0a8,4029,5676,3716
,,,
c9995b99-a722-4cf6-8a15-9ed91bbd3e9a,4016,5675,3617
,,,
b1a93a99-70cd-4d8c-b67f-3d2174dfd6cf,3992,5670,3459
,,,
bcf638c3-d897-490e-b1aa-92350c2beb64,3876,5624,3123
,,,
ba60765c-cc3c-44dd-86ba-dd1ac45e7af5,3758,5574,2791
,,,
26f68288-f3eb-4c6f-9c34-d2d67b4c9080,3747,5566,2754
,,,
0a5a2b7e-a0c4-42b7-af1a-2ddc6546d74e,3744,5558,2736
,,,
c57ef915-4942-4abc-a9d1-5b1f627c6ada,3681,5502,2513
,,,
2bcbd114-b7d0-46d2-b6c7-153284e7dfbc,3630,5500,2383
,,,
24ee27cd-6968-4d7b-9678-328074e602be,4295,5746,5022
,,,
313a878b-565e-44bc-baba-59bb57f462fd,4178,5700,4458
,,,
006c74ae-8c75-49ee-8e40-3d0b6b4a18ef,3572,5444,2200
,,,
6b227853-6138-42e3-b708-44fa03a116c9,4342,9550,6581
,,,
ef61e1a6-43a2-43a3-bb75-b2cb7e2d1170,4349,9550,6541
,,,
dd773726-f0be-499e-b9e5-de4ce83e9e7b,4413,9528,6420
,,,
cb16c8ae-70e8-4e01-9efa-3d9f95b4b6a5,4413,9528,6420
,,,
ae75534f-dbf4-4ce0-b6ed-a7f7cd3aaa48,4439,9519,6367
,,,
70277e84-8f28-4724-803e-532ef96d015c,4447,9517,6349
,,,
c54575c7-0a9f-4049-99b8-466c70f60a80,4455,9514,6331
,,,
54826a51-9563-444e-80f8-1bae50aa8369,4471,9509,6295
,,,
e6926afe-9dd7-4df7-a233-aa9c3474ea52,4507,9497,6202
,,,
6e215cae-06a3-4dff-94b9-83d3b1d742b5,4535,9482,6087
,,,
c9cbf25d-e754-41ab-9005-2ce63f217b29,4577,9474,5933
,,,
83b54835-23c7-4b96-a5f7-d9e13c143053,4577,9474,5933
,,,
55e0b782-5bc9-459d-8d17-c1a0012cdfe7,4577,9474,5933
,,,
ba8b7934-f204-4916-b948-65e715dab238,4583,9474,5914
,,,
9f340732-b775-4a03-b85f-7b031ba08806,4594,9474,5875
,,,
b366e78d-0fa1-438c-8326-a8521f3c0051,4599,9474,5856
,,,
67daef02-b0e1-42e2-a3b6-dccc8a80deb6,4603,9471,5837
,,,
3352d412-ac66-4a10-a8d4-ba1257c6cf67,4618,9442,5721
,,,
1046aa36-b4ef-49ce-a2e2-b1645c0a5cfa,4618,9442,5721
,,,
e8cbe095-b587-4691-8a98-d4012fba9904,4620,9437,5702
,,,
e046f0f7-ef5c-4187-bd7c-29ec297cb100,4642,9416,5586
,,,
812bbec9-c1eb-4786-87f9-370f4de80340,4647,9414,5567
,,,
07c91382-b058-4ed7-a0d3-9f53fc8ef96c,4652,9411,5548
,,,
88c1a30a-ee3c-4730-bbd5-be7b04e54e18,4681,9394,5412
,,,
f4980b12-00f7-4376-9e9a-23f9b877280a,4688,9387,5353
,,,
b94fd9ec-c7b9-41be-8a58-0755c5b98a2e,4700,9375,5254
,,,
8e38fcf7-86d6-4fa8-885a-6cc47c6b5721,4724,9363,5158
,,,
3b486f9e-8a88-4d54-b017-6ca71fe9d8a0,4729,9360,5139
,,,
1a8237f3-8af5-4d52-b3c1-64fab5ae2b4a,4759,9341,5004
,,,
682398bc-3b5d-4bdf-8bd2-f373c76ce41d,4759,9341,5004
,,,
6193789f-2bdc-4fa8-bde8-79a7e4a0b795,4769,9332,4945
,,,
257e86f1-aec7-454d-9b96-dc714aad98ed,4781,9324,4867
,,,
35b451e8-75eb-47cb-b788-20f03ed04305,4811,9320,4690
,,,
f01ed4e8-3704-47ce-a0cd-df39acafc139,4816,9317,4671
,,,
633331a1-de59-4d7d-848e-2034addb1502,4822,9314,4652
,,,
a21c630c-8bf0-438a-8dd4-ef6242b2f951,4848,9301,4556
,,,
e8155140-386e-47e2-a677-ff9799be2144,4873,9277,4400
,,,
211b9fba-ccf0-4a12-9fed-84e1c1b1d937,4881,9272,4361
,,,
fdb7b971-3c9e-4477-9d64-dab8c654543a,4909,9263,4287
,,,
b757b575-f060-400e-add8-1908bd7e378f,4937,9254,4212
,,,
bed669cf-93ff-4ff6-af17-c16fed7850c8,4958,9243,4136
,,,
0a12fcbd-3afe-4063-adc5-1a9672fe4ff6,4974,9226,4039
,,,
3570351c-3894-43e5-8a1f-013f3b1c3712,4978,9224,4020
,,,
cb485149-bf84-4eec-b044-c38913beea77,5026,9224,3910
,,,
b3137186-46fb-4833-9acc-89bef89c52dd,5034,9224,3891
,,,
627d9843-f485-474b-be0d-a7c8146d4c83,5041,9224,3873
,,,
5bf6c8b8-0411-49e3-b6de-be58fe273717,5070,9224,3757
,,,
c613f47f-9ea8-4f6d-a879-b1bebd39864b,5106,9224,3643
,,,
03ca94de-ac67-4891-8dd5-04287a505446,5120,9224,3605
,,,
eea25cd6-a557-4279-a60a-0b4bed788b8d,5127,9224,3587
,,,
fce509f4-7b4e-46d2-b1b4-c769ab165334,5134,9224,3568
,,,
40cb22ef-977a-48cc-a93b-96e5c668c336,5173,9224,3393
,,,
f6354346-bf15-4d7e-bf0a-76cb740f14dd,5206,9216,3321
,,,
66d55715-27dd-4205-9d16-a90053941471,5216,9214,3304
,,,
99fee441-adc0-4449-8e6c-d53b4e79a8d8,5226,9212,3287
,,,
434d494e-2575-4f4e-a7af-ec48301c5c40,4526,9487,6125
,,,
000e2fc1-5d75-4064-9a87-ae9bf1527eb3,4549,9474,6029
,,,
4aef119a-6667-49ca-baab-beb6f744e335,4577,9474,5933
,,,
03223e7b-b303-42a6-9cc8-fd20e65869a6,1791,6284,6221
,,,
d6f41fc1-64dd-4ff9-8e04-13daf1b533cb,1889,6255,5673
,,,
a2acf847-1a10-4c81-b24c-b907a59d47ac,1907,6250,5589
,,,
2419d082-2e94-438d-98e8-cbf3c9001199,1911,6250,5569
,,,
0f5558cd-b5d9-475e-a03d-b46ef01c5753,1917,6250,5531
,,,
411f8fef-eed1-4a01-8d12-1e172c3ec13c,1924,6250,5492
,,,
a958ee08-ff63-4bd5-a0df-4fe28692c7b8,1933,6246,5455
,,,
ff4a2c49-010d-456e-8eda-b02800d81f57,1951,6237,5401
,,,
0adccfdf-da7d-490c-a5ba-f42c55af7b10,1957,6234,5382
,,,
e1084d62-4712-48f1-8c1f-9ff217b77ce1,1957,6234,5382
,,,
9c5f1715-1b85-4a43-b40f-6e8cfb9aaba0,2013,6225,5197
,,,
86cf2f5c-1c56-4ad3-a3ec-0f3eb47d92d1,2032,6219,5123
,,,
60b3b677-a7f8-453c-9eb3-164e8b1677c0,2039,6212,5086
,,,
dd010fe5-8f4d-47a4-a367-a5a580c2f707,2043,6208,5067
,,,
e1348a18-d6d1-4544-9a5c-480617939d02,2051,6192,4972
,,,
16ed41cb-caab-428f-b98e-08e66cd6b6d4,2051,6180,4896
,,,
e763b9a9-3ad7-47df-a743-145036398fab,2051,6180,4896
,,,
d86ebc77-c6ab-408f-ab08-0f8518fd4b2c,2064,6174,4801
,,,
101bbb54-126f-4f77-a0bc-fbf1f5f48905,2073,6174,4763
,,,
01c77bc9-3128-4419-a05b-b81c0749d507,2076,6173,4744
,,,
015862ef-5689-4816-8983-e6445addbbd2,2076,6170,4725
,,,
89c4030c-e0e3-405f-b557-1021834534f8,2096,6139,4497
,,,
ddf5de0e-bb92-4773-99c9-4fd46125f4e0,2130,6121,4347
,,,
16f5b49c-844e-4c5c-b1ea-93715437075c,2147,6104,4213
,,,
df1fdced-a8a9-4ed4-8e28-972ff889cf75,2182,6071,3986
,,,
c70fc092-620a-46e7-9e1b-de607f85b021,2195,6062,3951
,,,
fe65de61-b65d-4dea-b324-f434ec4d394a,2208,6053,3915
,,,
6211f166-5d4e-4078-ac89-de265931c0c9,2234,6035,3845
,,,
b0d17910-bb42-499e-a8a4-86ca583fffba,2247,6026,3809
,,,
5b7266d0-85f8-4d44-8fc3-99c3f2cecb5f,2271,5985,3642
,,,
15288c0e-f2c2-4b77-8bc3-a65a5463e112,2271,5985,3642
,,,
c7a337a1-cd90-49a7-85f6-86b18412bdc8,2416,5903,3273
,,,
1541e743-9f7b-472f-be95-77705a7788da,2442,5854,3129
,,,
35445d75-523e-4bb0-afe4-0f8f93d3322d,1821,6274,6009
,,,
929de177-7586-4660-b748-5eecce180c34,1874,6263,5735
,,,
23a3eaf7-4d48-49fb-8a37-1ddf303b9566,1969,6228,5346
,,,
2192d257-587f-4e1a-abd2-90084b2be885,1991,6225,5272
,,,
e368d073-44b0-4888-8b55-bde32444039f,2076,6173,4744
,,,
76404800-501c-491c-875d-0d1531464870,2195,6062,3951
,,,
81ff5772-6c17-4778-bd1c-8eb5d1cfba12,2394,5910,3326
,,,
3d88cbb1-6e32-4cce-a01b-83ac7158b806,1914,6250,5550
,,,
1abffea7-e8f7-4dc0-8aa3-ea13718461b1,3691,5376,5711
,,,
0c7b2401-1a21-4258-8cb7-095a543d42d5,3587,5354,5423
,,,
d92f0347-9011-439e-b8a1-01be72882b75,3554,5351,5200
,,,
124ea0ab-cbc0-41d3-b40a-64896daaf83b,3561,5351,5261
,,,
14b31e82-d29a-49fb-975d-0c2ce3222987,3521,5351,5082
,,,
993fa5b0-4b26-455c-bce9-bc8151b5e0c9,3468,5347,4904
,,,
cd384c9f-81fe-425f-97d8-d0c9c5237ae1,3451,5339,4824
,,,
bb8715f8-97f1-4649-b9b4-2d9067cbb26c,3370,5307,4528
,,,
c6edbfc3-0f3c-4e93-bac1-930884fa278a,3302,5276,4250
,,,
563faee4-1d61-4d81-9197-37338ac25705,3201,5251,3873
,,,
8988425a-5564-4c59-80dd-56a93f4210e9,3139,5245,3613
,,,
d80f922f-845f-4214-82d0-f9031598993d,2919,5074,2730
,,,
e97f1a06-ee9a-4ed1-adfd-deadbae6da21,3451,5339,4824
,,,
742adebb-1f33-481a-93da-2d3d4ac9a8bd,3512,10820,6719
,,,
9917aed2-c240-449b-a25b-bce632d7f325,3501,10799,6465
,,,
fe1958d8-429a-4864-838a-5540b747b2ea,3501,10799,6445
,,,
ef8d14bc-fa79-4533-86e8-55975210b5bf,3501,10799,6325
,,,
30c09140-a5b3-4ca0-a8cd-6381e1315c87,3514,10772,6230
,,,
17b82f3e-d33f-4cc6-a659-b46cfe76d7d8,3517,10767,6211
,,,
d3b4cc52-afc3-4161-ac1f-b9d9bfe1b903,3541,10720,6060
,,,
a258a405-da27-4fe3-b73d-5e30531d211d,3553,10698,5984
,,,
d61c0592-1a7c-43c5-a1ab-f37c15fff8e2,3583,10667,5748
,,,
424429bb-7507-41c0-8fa2-b83576e2ecc1,3601,10650,5410
,,,
9669d518-7397-4630-a169-32878f5aee8b,3585,10650,5271
,,,
4430e256-3328-4da8-b17f-4c8e56b29cd5,3576,10650,5152
,,,
f7f61780-6a7f-44f8-bda8-85714d4a4b03,3576,10650,5152
,,,
ace2706a-2209-4dd1-a680-27d51892e773,3680,10621,4174
,,,
1954d5d9-b1dd-401b-a1bb-98d432b45173,3683,10618,4155
,,,
e24cc4a8-69bd-4378-b4a2-7fb704b12be5,3694,10606,4076
,,,
c8947968-cb28-4096-b4c1-3bbd134a3088,3725,10576,3861
,,,
7e7a0f1f-96f0-479f-8592-71603121fbb2,3732,10569,3802
,,,
cf0b7f60-4e9c-4116-b060-2a1419b63f21,3754,10546,3604
,,,
792874ab-6110-4a8e-a826-459dcc81782b,3768,10532,3506
,,,
68de62f5-bb47-4c87-ad05-b1cc36e03986,3771,10530,3486
,,,
a2130bf0-d6f7-427f-9192-745d899f73f4,3771,10530,3486
,,,
a9b51394-0075-41db-942e-d1cd437f3a77,3501,10838,6817
,,,
bdaa11ec-eeda-4aef-84e2-dec80a721bd0,3520,10799,6582
,,,
eac6174b-bd52-46ab-9782-f599ea56262a,3601,10650,5410
,,,
fb645f82-407f-41ae-8c55-434ade5418da,4884,10302,4809
,,,
4465e690-9a9e-431f-bda3-63af4a2beb89,4884,10302,4809
,,,
0786bb20-2ec9-4c02-9f69-3ef21e1d01bf,4856,10309,4693
,,,
b2305f5a-de94-433b-a1cf-0d939e853162,4777,10307,4427
,,,
42d89939-1afc-4c2a-ad07-25afa7327fdd,4758,10301,4370
,,,
63117ba9-64b4-4b27-8c1f-fccbbe2bad2e,4736,10299,4232
,,,
f505be68-32c8-4a56-885a-0ce541c6d216,4731,10299,4193
,,,
3299aea5-b044-4863-a2df-7df1fabedc03,4722,10297,4133
,,,
f3a2b000-3bd4-4656-b4c9-e1d63be82cee,4722,10297,4133
,,,
d6998ed8-488f-49ec-9a8d-22398b0a5efd,4718,10295,4114
,,,
e4d270c7-abe2-4ffc-8f78-52f044114c89,4718,10295,4114
,,,
1f9fdfc2-e4a0-40ac-8355-d65d6bf6b9cc,4709,10291,4075
,,,
f6e0f346-cf61-45ec-825b-d189f8368569,4705,10288,4056
,,,
a63cb643-3e48-4892-98ba-9af1957e44c0,4701,10286,4036
,,,
83c4a136-3c44-4e7a-817c-b6699ea23cfc,4692,10282,3997
,,,
1f931b66-f833-491e-aa07-de6f51b53abc,4641,10275,3763
,,,
d02b1777-826e-41ec-96e1-bcb00eb31eb7,4636,10275,3744
,,,
67abfd12-554c-4ac7-b8f7-e185b7d3d96c,4628,10275,3705
,,,
fc4cb637-2a39-4642-b3fd-6133f80c820a,4596,10264,3611
,,,
2c94a2fa-55c9-4682-80e3-ad63fafb744e,4590,10262,3592
,,,
eff0d303-516b-44a4-a09e-5e585e1665db,4571,10256,3535
,,,
af763567-f057-4c23-b392-5b7c9cbfdca3,4571,10256,3535
,,,
3c1e4d34-03d9-43be-83ee-b4c553c4ed6f,4571,10256,3535
,,,
09017fd0-731f-4d47-85b2-bf7586d3c827,4565,10253,3516
,,,
379921d6-bb15-4c57-a811-bc01898dd5df,4571,10256,3535
,,,
6990312f-734d-4840-9b17-cdd5fe1bbbed,4571,10256,3535
,,,
0c985e74-77c3-478c-85a0-b13c38135c5a,4552,10249,3479
,,,
dc1c83c8-8adf-4387-9b77-6c579b31f7aa,4547,10249,3459
,,,
cde63d0e-d9e7-473c-aa68-40063aef6eea,4533,10249,3401
,,,
e8dfaff8-6cfb-4c92-8478-fc9aacedf602,4528,10249,3382
,,,
6caab600-a1d7-44d0-9429-d561a24dfdae,4523,10249,3362
,,,
59f0cdd1-3f63-4ae3-b953-62a07530b296,4518,10249,3343
,,,
f8a61ad6-40ff-4d18-a337-b4bc2a80d8ff,4478,10237,3168
,,,
4702092c-8cda-4cd4-bf5e-e8145b9b89fb,4474,10235,3149
,,,
2e1b38a6-270f-4c38-8ab9-6d89a68bdc7c,4446,10225,3033
,,,
b9ee85cc-9a96-4b23-86c4-1bb040f1171c,4421,10225,2957
,,,
ab54e29b-fa6c-4642-b177-3abcf8524131,4352,10208,2750
,,,
36e18d0e-d911-49bb-b7ae-939fe2f4b208,4345,10203,2731
,,,
a67ed2d9-baf7-47d0-bd35-bfb3f2aeca34,4308,10178,2620
,,,
d5b4d2fb-128a-4b54-89d1-ffe4546f76e6,4283,10164,2524
,,,
46ae0e12-b69d-47b7-b8c9-8248fe61b29f,4232,10143,2353
,,,
b09db1ae-ff8f-4833-abce-f21e0cb8ab1e,4208,10135,2299
,,,
60588e06-4db5-48a7-aaf4-3c9d1b2cf5ce,4185,10126,2244
,,,
bb943de9-7734-4e6a-b235-2c0387ca0319,4098,10100,1942
,,,
10b1716c-02af-4911-ba7b-0a829500bcb9,4632,10275,3724
,,,
5f4d8727-49de-46a7-8292-77e8b61b85ae,4565,10253,3516
,,,
12921339-fbca-4c4a-bf24-4dc798f53527,4364,10216,2787
,,,
9303357c-0f1e-4378-bae6-0b65047b29f2,4224,10140,2335
,,,
4bcac3e9-c95b-4589-8cc7-9f099c7ddb23,1451,9763,5185
,,,
68cb9ba5-cd19-4e9e-9739-1946b4d38fd5,1451,9759,5147
,,,
7a0b8242-7cee-432f-946e-aa94dd765222,1451,9754,5108
,,,
1762df3e-6561-4752-9414-095a5ff2c1b2,1433,9725,4650
,,,
ba4cadbe-ad03-468b-8f92-a4f3bd164f78,1435,9725,4631
,,,
8b1bfe0a-da4d-47b1-bcfe-d635842a8153,1437,9725,4612
,,,
5c66325c-8e7d-400f-96ef-43798130286b,1437,9725,4612
,,,
3e0ad21d-76ac-45ae-a559-1dcf231d6b39,1437,9725,4612
,,,
fad6b702-ec63-4e9c-b957-58b4c26bc80a,1442,9725,4574
,,,
85262bad-35d6-49c8-a587-ac1ec39d2b4a,1445,9725,4555
,,,
103189c0-fc07-47eb-9cb1-5de9000b9671,1447,9725,4536
,,,
36ec622d-5f0d-46f6-80eb-c4adacca3584,1447,9725,4536
,,,
e91b8bdf-8a96-49f5-a389-d9f797cfaf87,1449,9725,4517
,,,
b5f7828f-4cc1-47a5-8c87-8e5a3c261cea,1451,9720,4459
,,,
25530558-c33f-40f9-9917-3385205973dc,1451,9718,4440
,,,
d4094558-6e48-48f9-a24b-3cb0af6a2fde,1451,9718,4440
,,,
ae222bef-2af6-46d7-ba16-cd0caa8c9856,1451,9720,4459
,,,
d8099a81-59f4-4b81-b48c-ca8169115be8,1451,9716,4421
,,,
0aa7e001-3dbf-4518-b0c9-f9f4c9358a4b,1451,9714,4402
,,,
85752511-95c2-4f5c-84ad-aa03f48ffad1,1451,9712,4383
,,,
a0240e89-8d86-488b-a1e4-b16e5850535b,1451,9710,4364
,,,
0bc6e4e9-a7a9-4b67-8f0c-0824d4a595a6,1451,9710,4364
,,,
0898637d-d3a1-45c3-86eb-d85c61a9376e,1451,9704,4306
,,,
942082cb-2098-4a2c-a26d-9234cda8f38e,1451,9703,4287
,,,
a577bd1c-2b01-4874-aac8-bcc7fad6513c,1451,9699,4249
,,,
74534b0d-f348-435d-85bc-0f489d3c23f6,1451,9699,4249
,,,
d1e580bd-34c5-46b0-81cd-00ee3049cb28,1451,9696,4230
,,,
43061bfd-17fb-4a82-b644-d72227e9b993,1451,9696,4230
,,,
98c65283-bba9-4861-8d17-72f2c26a14ec,1451,9694,4211
,,,
d9129971-99fd-4c8f-b16a-23bfe30a4337,1451,9694,4211
,,,
0d8dc25a-5da9-45f1-acfa-76412731752b,1451,9686,4134
,,,
4cd1a6a6-135e-407b-b68b-5110dc4af61e,1451,9684,4115
,,,
86ffc283-08a4-4954-a4a5-06969c84d381,1451,9680,4077
,,,
63cb3680-32bc-441b-8989-f5b0a511f808,1451,9676,4039
,,,
309e623d-4c22-4d27-97d7-ff5585b3c591,1452,9673,4020
,,,
b8c6f3ca-2a52-430c-8548-bb7655e9fb41,1454,9669,4001
,,,
cfcf8245-2b3c-49da-916e-6bf505ea3313,1458,9661,3963
,,,
f9c49ddd-ae46-467b-a0f0-7ec27e1673e3,1458,9661,3963
,,,
beb50227-5fdc-43a3-9a0c-23e37bcac393,1460,9657,3945
,,,
ebc173b9-be49-4a9b-bba3-f4e862d3c6bf,1462,9653,3926
,,,
15c3ef33-7978-482b-bdd8-103ffb03a869,1468,9640,3870
,,,
c837ba88-e665-4729-9f89-45a53e65e5a6,1480,9625,3757
,,,
57d7d800-b2b8-4962-90d6-c641747dde1d,1482,9625,3738
,,,
4d4c14d1-b27d-4e2d-a9a5-3fe97368cf87,1487,9625,3700
,,,
9ae1b4b3-595c-400b-8d4f-e02d93d63386,1489,9625,3681
,,,
2bef1f7e-2471-445b-b4f4-08c6dccbad69,1491,9625,3661
,,,
2fe8508a-f8ca-4b01-9d24-19cf6a031f28,1491,9625,3661
,,,
893b69ab-d420-46b5-85ba-df160e46287a,1495,9625,3623
,,,
6b895d63-9cbb-47f0-b926-db1304faf15e,1495,9625,3623
,,,
4debda0c-05ea-4e2e-8e81-e2e040f548fb,1497,9625,3604
,,,
d0dd563f-10ab-45a5-9bae-d107202c6730,1497,9625,3604
,,,
3849a172-b8a1-447c-a432-8461182bbe34,1499,9625,3585
,,,
8f532881-9a33-4004-a118-43eb177a5e80,1500,9622,3566
,,,
dbb1366e-f199-4f69-b04e-6bc8286e82cc,1500,9622,3566
,,,
6728224a-6c1a-4c97-b2f8-a05bca8532d1,1500,9617,3548
,,,
a6fce641-6630-438f-88ad-68d3d275b216,1500,9611,3529
,,,
d52d7c0d-614f-4c98-94da-8e56fa432201,1500,9601,3492
,,,
a634df9a-1394-4149-875d-d001361844c1,1500,9601,3492
,,,
7a34d0dd-63d8-4111-977d-179b97fd8c66,1500,9601,3492
,,,
dd841bec-9c30-4569-85c0-84ec9265a2b7,1500,9584,3437
,,,
e5d09449-7d28-4aab-9148-9a8482e41aff,1500,9579,3418
,,,
27fc9aba-2f9a-447a-9ce1-a0eff9678cdc,1500,9579,3418
,,,
191d4914-85e2-451f-8f00-3dc0a690939c,1500,9579,3418
,,,
78d41db5-2532-4b09-9713-3e05f4e7cae2,1500,9574,3400
,,,
14fcfc01-ebff-4237-a90c-ccb0c914c1f4,1500,9572,3381
,,,
a26aa5e9-6153-413b-ba7b-96d175da9c48,1500,9572,3381
,,,
b50fc975-3b95-468c-9d61-799c88885ec7,1500,9569,3362
,,,
5916a159-2ef2-4fd8-945d-6a260d0897f4,1500,9569,3362
,,,
19a2c630-8c8d-425a-9c38-58275c1f9b0e,1500,9567,3343
,,,
284c6347-ef29-4df8-95e4-a53c528552d1,1500,9567,3343
,,,
f7232811-ded0-4a9b-aede-5f0af58c9d34,1500,9565,3323
,,,
c5312d53-d286-4a6d-a703-c20289a78942,1500,9559,3265
,,,
17459af3-bf80-4e3a-94eb-57657fddfb38,1482,9530,2808
,,,
6781821b-e62a-400b-9430-d1382b26b747,1428,9725,4689
,,,
08344cc3-e68b-45e3-9d5b-cd3c0c870146,1426,9725,4708
,,,
59655e21-d255-4c12-b28d-d8e60fe62832,1445,9725,4555
,,,
db7a74b7-69d8-479a-bf01-c3f3d0e0092d,1451,9706,4325
,,,
fdcc3481-7b0c-4d41-a8c0-5cbdc3863c26,1484,9625,3719
,,,
7db5a0c8-cefd-4fe6-8ffc-804e2b584f11,1500,9611,3529
,,,
f01e44ae-63aa-4d15-b01d-e7f1fdb16553,1500,9579,3418
,,,
054f7529-dead-40af-9f48-a24a69ca5b76,1500,9567,3343
,,,
4ec5f62c-c58c-49f8-a6c4-66dee7ce630c,1500,9567,3343
,,,
1f11b259-5e2f-496d-b9c4-0f2183673525,1426,9725,4708
,,,
ac2bda64-14ea-436b-85e9-63b133f4e187,1500,9572,3381
,,,
b8533a3f-e4c9-4db3-b2fb-ba04b44b2940,1907,9850,4750
,,,
5ab5411a-4c47-4450-b462-42f8fa9adff4,1814,9878,4440
,,,
1b6d7559-71d8-44be-a656-51b3aa68b8f8,1792,9886,4381
,,,
8a3c1945-d5e3-4368-a04f-b59f4ea0cab0,1777,9891,4342
,,,
87da2056-ca8e-4697-b6b7-0f2b97cb5081,1755,9898,4283
,,,
2604deb9-97ac-4098-807f-3694673a6408,1755,9898,4283
,,,
fc985500-b92a-4b04-b667-c8c34af4ef33,1749,9898,4263
,,,
cb84fe0e-d476-4a87-ac1f-dc6d8aa52620,1745,9896,4242
,,,
4aeaa56d-282b-4c35-94e6-113dae31429f,1726,9886,4161
,,,
d2214919-f645-4d5d-87f5-c8678a8966f6,1722,9884,4140
,,,
b7aea26d-5aa6-473c-8888-9d557861fa55,1717,9882,4120
,,,
35fa7c10-a817-437d-874e-02ab31bd00fa,1717,9882,4120
,,,
c639532e-720a-43fd-a432-3f25170179cd,1704,9875,4058
,,,
64b5d71d-2508-407e-8f06-532d120be07a,1699,9872,4038
,,,
430fb88c-69fe-45da-a8e8-1df3a290525c,1678,9862,3957
,,,
a8730cdb-d3d8-426b-9985-bde10e4d12fc,1673,9860,3937
,,,
415edf69-8679-49f9-a5f5-01c602ecead9,1658,9853,3876
,,,
563c4db4-f9cd-4ef0-8b16-666ff1960bd6,1653,9850,3855
,,,
0989bd1f-3d0b-45fb-aa31-bdfd7ae5acbb,1623,9834,3733
,,,
e89ba73f-3888-4cf1-9495-90c365925d77,1607,9827,3673
,,,
135bc175-a18e-430d-8832-c20f4240f686,1598,9824,3632
,,,
85893bfe-1f6d-45dc-8cd8-51c965583a4b,1556,9824,3447
,,,
251be515-4a71-45a7-867f-0809f918faf8,1533,9824,3344
,,,
dfd42db9-9be8-47c0-8389-c4843eab0132,1533,9824,3344
,,,
144a98a0-6a7d-4e0d-b9a0-2a0408eb23ce,1505,9824,3220
,,,
93015e7e-fa1b-4321-961e-fd28af7f9bf0,1491,9824,3181
,,,
df8daccf-8355-47e0-b35b-7573ffd04b16,1454,9824,3105
,,,
a1b8059f-af26-4e82-bad7-6860824e2f73,1416,9824,3030
,,,
8e1a5631-c3c1-437e-ba3a-6df90ea6c470,1364,9824,2915
,,,
233522ed-0136-4307-8d6a-62f90d528509,3289,11075,6330
,,,
75aacf0b-7fa4-4177-b117-772840a5ca2f,3250,11076,6062
,,,
15ed7033-65d1-4475-ade0-fc5580b0067a,3247,11079,6041
,,,
0f6e29b4-731e-4664-85a7-8961e456a6fb,3181,11099,5691
,,,
a746e683-6d17-4382-974e-73fe89631a09,3176,11099,5586
,,,
23a5b06c-3a69-4a57-9718-9b49b5ef6f43,3176,11099,5565
,,,
af62e937-f222-4176-b39f-bc662033932a,3176,11099,5481
,,,
eeceebb7-4068-4f85-a8ab-eeef7a002260,3150,11099,5357
,,,
3c842956-4021-4c8c-9e55-806aaaf11f07,3146,11099,5337
,,,
e00c18ad-93eb-4fec-affe-fd9eef2fb5ef,3132,11099,5275
,,,
d468aceb-5bcd-4d39-82ee-d2f1553ccbc4,3122,11099,5234
,,,
00a67624-066d-4c7a-9c54-6af10cedfcfc,3087,11099,5113
,,,
2899f35b-15c2-4676-baa4-2c0b3a520fe0,3087,11099,5113
,,,
3f0485b6-7815-4c9e-907f-48f557aeee5d,3076,11099,5072
,,,
27ef1e3a-1585-4085-91c7-ac2a05c30d82,3074,11099,5051
,,,
49ab9a5f-ed7e-4162-a621-3054e6459d90,3074,11099,5051
,,,
f265b1f3-07a5-4b27-9bfd-6497bd422b2b,3068,11099,5009
,,,
f3861a77-7dab-465e-8c4c-6df37eed33e7,3066,11099,4988
,,,
